user_id,date,loan_amount,loan_term,interest_rate,income,credit_score,account_balance,business_revenue,num_employees,collateral_value,debt_to_income,region,is_commercial,default,model_decision,final_decision,officer_id,override_flag
U093,2015-06-01,85230,24,10.45,37846,763,12416,0,0,0,0.27,East,0,0,approve,approve,O003,0
U093,2015-07-01,116589,36,13.7,57101,368,13487,0,0,0,0.74,West,0,1,decline,decline,O004,0
U093,2015-08-01,101010,60,5.97,30662,764,6245,0,0,0,0.42,South,0,0,approve,approve,O003,0
U093,2015-09-01,147173,24,4.18,61812,443,1779,0,0,0,0.49,South,0,1,decline,decline,O001,0
U093,2015-10-01,198123,36,8.57,61682,512,9498,0,0,0,0.66,South,0,0,decline,decline,O009,0
U093,2015-11-01,93809,60,10.09,74344,554,10039,0,0,0,0.83,South,0,0,decline,approve,O008,1
U093,2015-12-01,98828,60,6.48,90777,496,11396,0,0,0,0.66,West,0,0,decline,approve,O003,1
U093,2016-01-01,128402,24,6.9,100399,377,18045,0,0,0,0.41,North,0,0,decline,approve,O001,1
U093,2016-02-01,119601,60,10.66,50789,329,108,0,0,0,0.87,West,0,0,decline,approve,O008,1
U093,2016-03-01,62874,24,14.72,48036,645,8269,0,0,0,0.54,East,0,0,approve,approve,O001,0
U093,2016-04-01,172770,36,8.1,73774,527,13074,0,0,0,0.82,South,0,0,decline,decline,O003,0
U093,2016-05-01,92866,12,8.33,54824,782,14237,0,0,0,0.81,North,0,0,approve,approve,O002,0
U093,2016-06-01,81062,12,13.45,69877,519,5422,0,0,0,0.51,South,0,0,decline,decline,O003,0
U093,2016-07-01,20398,12,7.68,63471,378,9266,0,0,0,0.27,North,0,0,decline,decline,O009,0
U093,2016-08-01,143128,12,6.94,70003,590,-4182,0,0,0,0.4,East,0,0,decline,decline,O007,0
U093,2016-09-01,98716,24,8.59,49691,420,17040,0,0,0,0.24,South,0,0,decline,decline,O007,0
U093,2016-10-01,174351,24,3.51,29105,418,9709,0,0,0,0.23,North,0,0,decline,decline,O009,0
U093,2016-11-01,103302,36,13.93,97669,723,6473,0,0,0,0.82,South,0,0,approve,approve,O009,0
U093,2016-12-01,74701,24,4.17,109479,471,4803,0,0,0,0.21,North,0,0,decline,decline,O002,0
U094,2010-01-01,12233,12,6.2,57567,458,366,0,0,0,0.3,North,0,1,decline,approve,O009,1
U094,2010-02-01,58600,24,7.43,32928,447,7370,0,0,0,0.79,East,0,0,decline,decline,O008,0
U094,2010-03-01,19337,60,12.58,33832,793,11901,0,0,0,0.77,North,0,1,approve,approve,O008,0
U094,2010-04-01,10000,60,4.45,78617,393,7813,0,0,0,0.8,South,0,0,decline,decline,O006,0
U094,2010-05-01,10000,36,10.54,36153,374,8512,0,0,0,0.69,South,0,0,decline,decline,O005,0
U094,2010-06-01,91776,12,14.66,55217,769,12356,0,0,0,0.15,North,0,0,approve,approve,O010,0
U094,2010-07-01,172685,60,10.89,77668,317,1178,0,0,0,0.38,West,0,0,decline,decline,O003,0
U094,2010-08-01,19855,12,8.41,27855,629,6726,0,0,0,0.75,South,0,1,approve,approve,O010,0
U094,2010-09-01,101088,36,9.8,62665,836,8772,0,0,0,0.88,North,0,1,approve,approve,O002,0
U094,2010-10-01,88709,60,4.12,70673,737,7573,0,0,0,0.79,South,0,0,approve,decline,O001,1
U094,2010-11-01,102486,12,8.05,54185,716,5393,0,0,0,0.63,East,0,0,approve,approve,O005,0
U094,2010-12-01,88836,36,4.48,40812,586,15957,0,0,0,0.76,South,0,0,decline,decline,O010,0
U094,2011-01-01,66194,60,6.61,42148,762,7791,0,0,0,0.39,North,0,0,approve,approve,O001,0
U094,2011-02-01,10000,12,7.41,76022,760,19988,0,0,0,0.64,East,0,0,approve,approve,O003,0
U094,2011-03-01,128403,60,12.93,48277,777,12915,0,0,0,0.71,East,0,1,approve,approve,O009,0
U094,2011-04-01,151179,36,8.55,40412,305,882,0,0,0,0.5,West,0,0,decline,decline,O006,0
U094,2011-05-01,98474,36,6.28,59415,689,13171,0,0,0,0.31,East,0,0,approve,approve,O008,0
U094,2011-06-01,102585,36,10.61,52381,734,2999,0,0,0,0.84,West,0,0,approve,approve,O002,0
U094,2011-07-01,32104,24,11.14,78726,730,14695,0,0,0,0.74,South,0,0,approve,decline,O001,1
U094,2011-08-01,74935,36,7.4,90430,723,8371,0,0,0,0.3,East,0,0,approve,approve,O005,0
U094,2011-09-01,126499,36,7.48,26390,500,13543,0,0,0,0.2,West,0,0,decline,decline,O006,0
U094,2011-10-01,49336,60,13.11,54857,465,8783,0,0,0,0.69,North,0,0,decline,decline,O008,0
U094,2011-11-01,94450,12,8.86,88848,578,2864,0,0,0,0.63,South,0,1,decline,approve,O010,1
U094,2011-12-01,207360,60,12.1,42592,368,2360,0,0,0,0.57,East,0,1,decline,approve,O002,1
U094,2012-01-01,110714,12,4.64,58914,374,12549,0,0,0,0.87,East,0,0,decline,decline,O010,0
U094,2012-02-01,43650,12,8.27,92526,488,2578,0,0,0,0.37,South,0,0,decline,decline,O009,0
U094,2012-03-01,239328,60,4.83,47088,302,10517,0,0,0,0.2,East,0,1,decline,decline,O004,0
U094,2012-04-01,118622,60,3.4,72290,460,7537,0,0,0,0.26,North,0,0,decline,decline,O001,0
U094,2012-05-01,58910,36,11.37,57494,420,19186,0,0,0,0.68,South,0,1,decline,decline,O001,0
U094,2012-06-01,94966,12,5.88,80599,576,12761,0,0,0,0.83,North,0,0,decline,decline,O005,0
U094,2012-07-01,14954,24,9.92,73625,638,-93,0,0,0,0.65,West,0,0,approve,approve,O003,0
U094,2012-08-01,58972,60,6.69,46717,747,12332,0,0,0,0.22,East,0,1,approve,approve,O007,0
U094,2012-09-01,143641,24,13.48,31444,518,5993,0,0,0,0.67,East,0,1,decline,decline,O010,0
U094,2012-10-01,38187,36,12.12,49210,661,13306,0,0,0,0.35,South,0,0,approve,approve,O009,0
U094,2012-11-01,29294,60,7.22,40757,375,18756,0,0,0,0.42,East,0,1,decline,decline,O002,0
U094,2012-12-01,147053,60,6.74,64416,568,10998,0,0,0,0.61,East,0,0,decline,decline,O007,0
U094,2013-01-01,209821,12,5.23,29614,468,4939,0,0,0,0.44,North,0,0,decline,decline,O005,0
U094,2013-02-01,127536,60,7.3,36011,747,-379,0,0,0,0.87,West,0,1,approve,approve,O008,0
U094,2013-03-01,188434,36,8.66,35899,758,9370,0,0,0,0.74,East,0,0,approve,decline,O009,1
U094,2013-04-01,42612,36,11.95,17659,592,13922,0,0,0,0.54,South,0,0,decline,decline,O010,0
U094,2013-05-01,123182,12,14.54,49393,538,12466,0,0,0,0.45,South,0,0,decline,approve,O006,1
U094,2013-06-01,156474,60,6.14,63301,375,9873,0,0,0,0.36,South,0,0,decline,decline,O010,0
U094,2013-07-01,74559,24,12.54,54796,758,622,0,0,0,0.37,East,0,0,approve,approve,O003,0
U094,2013-08-01,52436,12,6.84,-4292,352,2265,0,0,0,0.62,West,0,0,decline,decline,O003,0
U094,2013-09-01,94748,60,7.84,84271,394,9237,0,0,0,0.77,North,0,1,decline,decline,O005,0
U094,2013-10-01,117601,60,9.58,43803,773,10330,0,0,0,0.25,West,0,0,approve,decline,O006,1
U094,2013-11-01,88644,36,8.45,63615,544,13454,0,0,0,0.84,North,0,0,decline,decline,O008,0
U094,2013-12-01,110423,60,6.71,96316,536,9561,0,0,0,0.34,South,0,0,decline,decline,O009,0
U094,2014-01-01,37378,60,3.34,89892,673,11480,0,0,0,0.67,South,0,0,approve,approve,O006,0
U094,2014-02-01,114939,36,12.6,39260,635,13661,0,0,0,0.71,West,0,0,approve,approve,O005,0
U094,2014-03-01,137904,24,8.79,55735,435,12694,0,0,0,0.76,West,0,0,decline,decline,O003,0
U094,2014-04-01,113807,24,5.25,118993,523,-4456,0,0,0,0.41,West,0,1,decline,decline,O002,0
U094,2014-05-01,61018,24,10.5,36062,456,5830,0,0,0,0.43,South,0,1,decline,approve,O002,1
U094,2014-06-01,19352,60,12.28,48787,553,6695,0,0,0,0.64,East,0,0,decline,approve,O009,1
U094,2014-07-01,104771,36,11.25,48507,556,12374,0,0,0,0.86,East,0,1,decline,decline,O007,0
U094,2014-08-01,71415,12,9.73,11024,364,8636,0,0,0,0.84,North,0,0,decline,decline,O001,0
U094,2014-09-01,180998,60,5.28,71381,421,8940,0,0,0,0.7,North,0,0,decline,approve,O005,1
U094,2014-10-01,170940,36,6.17,61447,649,1611,0,0,0,0.25,West,0,0,approve,approve,O001,0
U094,2014-11-01,10000,36,4.21,84103,552,14894,0,0,0,0.64,South,0,0,decline,decline,O006,0
U094,2014-12-01,86779,12,5.67,46324,656,14382,0,0,0,0.76,East,0,0,approve,approve,O002,0
U094,2015-01-01,62079,36,5.26,56869,708,4506,0,0,0,0.89,South,0,0,approve,approve,O008,0
U094,2015-02-01,40634,24,14.0,78575,617,5680,0,0,0,0.54,East,0,0,approve,approve,O004,0
U094,2015-03-01,91541,60,4.34,76261,661,6018,0,0,0,0.57,West,0,0,approve,approve,O007,0
U094,2015-04-01,60489,24,14.32,54228,595,8705,0,0,0,0.89,South,0,0,decline,decline,O001,0
U094,2015-05-01,54329,60,4.71,59517,536,18507,0,0,0,0.78,North,0,1,decline,decline,O009,0
U094,2015-06-01,49124,60,9.97,40578,303,11678,0,0,0,0.16,North,0,0,decline,decline,O006,0
U094,2015-07-01,166344,36,5.28,87399,646,8694,0,0,0,0.87,North,0,0,approve,decline,O004,1
U094,2015-08-01,90087,36,10.89,82834,692,9156,0,0,0,0.3,West,0,0,approve,approve,O008,0
U094,2015-09-01,96876,12,12.97,78818,392,8861,0,0,0,0.78,East,0,0,decline,approve,O007,1
U094,2015-10-01,163056,12,4.11,45742,341,15401,0,0,0,0.41,East,0,0,decline,approve,O007,1
U094,2015-11-01,84183,24,14.41,61043,799,12144,0,0,0,0.22,West,0,0,approve,decline,O002,1
U094,2015-12-01,115999,60,4.85,65540,586,5938,0,0,0,0.79,East,0,0,decline,decline,O003,0
U094,2016-01-01,63821,12,8.52,54801,525,11510,0,0,0,0.12,West,0,0,decline,decline,O003,0
U094,2016-02-01,75173,60,14.22,56566,596,6857,0,0,0,0.57,North,0,0,decline,decline,O009,0
U094,2016-03-01,106099,24,13.58,49425,767,8498,0,0,0,0.29,North,0,0,approve,approve,O010,0
U094,2016-04-01,110005,60,4.27,41995,840,8918,0,0,0,0.24,North,0,0,approve,approve,O009,0
U094,2016-05-01,137276,24,10.44,36713,503,10010,0,0,0,0.54,South,0,1,decline,decline,O003,0
U094,2016-06-01,153555,24,12.58,81299,593,9417,0,0,0,0.83,West,0,0,decline,approve,O002,1
U094,2016-07-01,97330,36,11.98,50525,455,12006,0,0,0,0.87,East,0,1,decline,approve,O004,1
U094,2016-08-01,154011,60,5.96,59979,529,12943,0,0,0,0.22,South,0,0,decline,decline,O003,0
U094,2016-09-01,58861,36,7.11,62656,440,6663,0,0,0,0.7,North,0,0,decline,decline,O002,0
U094,2016-10-01,135317,60,6.0,72972,449,7735,0,0,0,0.65,South,0,0,decline,decline,O001,0
U094,2016-11-01,63243,24,10.82,92786,425,2496,0,0,0,0.42,East,0,0,decline,decline,O003,0
U094,2016-12-01,64977,24,8.91,66202,771,16190,0,0,0,0.18,West,0,0,approve,approve,O008,0
U094,2017-01-01,151560,12,14.15,62696,639,7294,0,0,0,0.51,North,0,0,approve,approve,O006,0
U094,2017-02-01,10000,12,6.6,70858,555,16273,0,0,0,0.73,North,0,0,decline,approve,O003,1
U094,2017-03-01,133126,12,12.06,36657,631,12062,0,0,0,0.1,West,0,0,approve,decline,O010,1
U094,2017-04-01,109918,60,4.27,78867,656,19239,0,0,0,0.4,West,0,0,approve,decline,O006,1
U094,2017-05-01,108412,60,6.89,70042,464,17723,0,0,0,0.16,East,0,1,decline,approve,O009,1
U094,2017-06-01,180913,24,9.04,71297,799,22371,0,0,0,0.14,West,0,0,approve,approve,O001,0
U094,2017-07-01,46342,24,5.88,50072,566,13353,0,0,0,0.28,East,0,0,decline,decline,O004,0
U094,2017-08-01,41154,36,12.28,50510,552,9580,0,0,0,0.81,South,0,0,decline,decline,O008,0
U094,2017-09-01,155487,36,11.95,67292,576,14898,0,0,0,0.45,South,0,1,decline,approve,O006,1
U094,2017-10-01,89456,36,13.33,57224,807,12208,0,0,0,0.68,North,0,0,approve,approve,O004,0
U094,2017-11-01,160654,12,9.74,72030,512,13166,0,0,0,0.87,West,0,0,decline,approve,O007,1
U094,2017-12-01,132936,24,8.3,62445,402,5313,0,0,0,0.1,West,0,0,decline,decline,O002,0
U094,2018-01-01,116522,36,4.6,61245,551,19785,0,0,0,0.74,East,0,0,decline,approve,O001,1
U094,2018-02-01,89586,12,12.04,43673,774,10380,0,0,0,0.2,North,0,1,approve,approve,O009,0
U094,2018-03-01,87370,12,10.01,1471,564,9824,0,0,0,0.14,East,0,0,decline,decline,O010,0
U094,2018-04-01,199319,24,3.36,65136,595,8269,0,0,0,0.63,South,0,0,decline,decline,O001,0
U094,2018-05-01,69405,60,4.77,59726,606,11164,0,0,0,0.67,South,0,1,approve,approve,O001,0
U094,2018-06-01,152020,36,5.76,65013,539,8447,0,0,0,0.67,North,0,0,decline,approve,O005,1
U094,2018-07-01,53862,24,12.33,73853,637,6986,0,0,0,0.31,West,0,1,approve,approve,O004,0
U094,2018-08-01,55391,24,14.39,34804,705,7650,0,0,0,0.22,North,0,0,approve,approve,O003,0
U094,2018-09-01,109131,24,13.07,48957,840,4135,0,0,0,0.2,West,0,1,approve,approve,O005,0
U094,2018-10-01,92367,60,12.13,52408,451,6703,0,0,0,0.32,East,0,0,decline,approve,O010,1
U094,2018-11-01,148042,12,6.93,92202,806,5782,0,0,0,0.43,West,0,0,approve,approve,O002,0
U094,2018-12-01,86125,12,8.03,71918,714,16748,0,0,0,0.82,North,0,0,approve,decline,O005,1
U095,2014-01-01,77530,36,11.37,64678,849,13556,0,0,0,0.82,West,0,0,approve,approve,O009,0
U095,2014-02-01,161558,24,3.57,44882,819,6134,0,0,0,0.28,South,0,0,approve,approve,O001,0
U095,2014-03-01,20090,12,7.97,52694,359,11261,0,0,0,0.6,West,0,0,decline,approve,O003,1
U095,2014-04-01,129230,24,14.4,38838,577,19351,0,0,0,0.13,South,0,0,decline,decline,O001,0
U095,2014-05-01,114305,36,12.46,73357,465,4368,0,0,0,0.89,East,0,0,decline,decline,O001,0
U095,2014-06-01,128925,12,12.38,89579,625,5914,0,0,0,0.79,East,0,0,approve,approve,O008,0
U095,2014-07-01,87556,24,13.77,67562,503,12721,0,0,0,0.4,East,0,0,decline,decline,O006,0
U095,2014-08-01,10000,60,5.46,75589,521,18381,0,0,0,0.59,North,0,0,decline,decline,O007,0
U095,2014-09-01,103942,60,14.83,73507,779,11177,0,0,0,0.54,West,0,0,approve,approve,O003,0
U095,2014-10-01,113799,12,8.31,51002,425,11335,0,0,0,0.78,North,0,0,decline,approve,O004,1
U095,2014-11-01,154413,36,13.12,75493,796,7473,0,0,0,0.48,West,0,1,approve,approve,O010,0
U095,2014-12-01,102407,12,6.66,48355,811,7132,0,0,0,0.21,South,0,0,approve,approve,O002,0
U095,2015-01-01,56358,60,10.81,47172,773,9233,0,0,0,0.48,South,0,0,approve,approve,O005,0
U095,2015-02-01,143203,24,3.75,22891,476,12751,0,0,0,0.19,East,0,1,decline,decline,O001,0
U095,2015-03-01,65915,12,14.5,59505,320,-1150,0,0,0,0.75,South,0,0,decline,decline,O010,0
U095,2015-04-01,108873,12,4.4,83627,783,16821,0,0,0,0.23,West,0,0,approve,approve,O007,0
U095,2015-05-01,68353,60,11.28,53501,824,19320,0,0,0,0.4,East,0,0,approve,approve,O002,0
U095,2015-06-01,120113,12,3.07,42516,561,13410,0,0,0,0.18,East,0,1,decline,decline,O007,0
U095,2015-07-01,130252,12,9.17,77754,449,2873,0,0,0,0.4,East,0,0,decline,approve,O008,1
U095,2015-08-01,87732,36,6.87,77847,403,4248,0,0,0,0.87,North,0,1,decline,approve,O007,1
U095,2015-09-01,181999,12,5.79,52596,785,11815,0,0,0,0.84,South,0,0,approve,approve,O004,0
U095,2015-10-01,161289,36,11.57,59142,809,15319,0,0,0,0.55,West,0,0,approve,approve,O008,0
U095,2015-11-01,123312,60,8.32,43625,682,12096,0,0,0,0.61,South,0,0,approve,decline,O009,1
U095,2015-12-01,66451,36,6.81,41452,414,7640,0,0,0,0.38,North,0,0,decline,decline,O003,0
U095,2016-01-01,141706,24,8.38,64524,339,9306,0,0,0,0.27,West,0,1,decline,decline,O002,0
U095,2016-02-01,112879,24,6.78,91522,406,14539,0,0,0,0.32,South,0,0,decline,decline,O010,0
U095,2016-03-01,72187,12,8.07,81993,471,-1772,0,0,0,0.16,West,0,1,decline,decline,O005,0
U095,2016-04-01,168156,12,4.97,28816,611,10469,0,0,0,0.46,East,0,1,approve,decline,O004,1
U095,2016-05-01,102724,24,14.1,79512,572,10570,0,0,0,0.17,North,0,0,decline,decline,O008,0
U095,2016-06-01,118827,24,8.05,57061,828,4078,0,0,0,0.4,North,0,0,approve,approve,O010,0
U095,2016-07-01,135668,60,8.59,64671,827,15951,0,0,0,0.78,North,0,0,approve,approve,O006,0
U095,2016-08-01,79365,36,11.71,32307,508,8114,0,0,0,0.41,East,0,0,decline,approve,O006,1
U095,2016-09-01,84487,24,4.49,42341,513,13003,0,0,0,0.45,West,0,0,decline,decline,O003,0
U095,2016-10-01,198259,12,5.34,107488,839,9904,0,0,0,0.52,East,0,0,approve,approve,O005,0
U095,2016-11-01,133283,36,4.8,77100,442,5654,0,0,0,0.35,North,0,0,decline,decline,O005,0
U095,2016-12-01,98839,60,8.75,47900,676,13848,0,0,0,0.17,West,0,0,approve,approve,O007,0
U095,2017-01-01,24537,24,10.05,46652,630,18329,0,0,0,0.71,West,0,1,approve,approve,O007,0
U095,2017-02-01,30373,12,11.58,43593,369,2822,0,0,0,0.29,West,0,0,decline,decline,O008,0
U095,2017-03-01,128219,12,14.32,83846,684,10130,0,0,0,0.22,North,0,0,approve,approve,O005,0
U095,2017-04-01,92013,12,4.03,53690,572,4402,0,0,0,0.17,South,0,1,decline,approve,O005,1
U095,2017-05-01,119848,24,11.07,42043,321,9140,0,0,0,0.64,East,0,0,decline,decline,O005,0
U095,2017-06-01,105144,60,12.06,61967,770,10974,0,0,0,0.11,West,0,0,approve,decline,O004,1
U095,2017-07-01,138393,60,10.97,52794,817,9968,0,0,0,0.57,South,0,0,approve,decline,O006,1
U095,2017-08-01,127697,12,13.26,59238,723,5698,0,0,0,0.38,West,0,0,approve,approve,O010,0
U095,2017-09-01,194542,60,9.24,44842,584,11639,0,0,0,0.51,West,0,0,decline,decline,O007,0
U095,2017-10-01,111909,24,12.82,66990,475,13158,0,0,0,0.83,East,0,0,decline,decline,O003,0
U095,2017-11-01,78315,36,3.84,60304,766,3797,0,0,0,0.1,South,0,0,approve,approve,O002,0
U095,2017-12-01,89210,24,10.64,59563,730,11421,0,0,0,0.61,North,0,0,approve,approve,O003,0
U095,2018-01-01,94362,12,14.29,32909,727,14183,0,0,0,0.81,West,0,0,approve,approve,O007,0
U095,2018-02-01,63736,60,8.46,78900,631,15825,0,0,0,0.3,South,0,0,approve,approve,O002,0
U095,2018-03-01,96576,24,4.46,58415,743,8992,0,0,0,0.19,East,0,0,approve,approve,O002,0
U095,2018-04-01,116273,60,7.36,82734,512,-320,0,0,0,0.41,West,0,0,decline,approve,O006,1
U095,2018-05-01,92040,36,13.2,78769,742,7655,0,0,0,0.86,South,0,0,approve,approve,O009,0
U095,2018-06-01,108446,12,4.53,47076,826,20921,0,0,0,0.57,East,0,0,approve,approve,O003,0
U095,2018-07-01,10000,60,9.33,50008,490,2116,0,0,0,0.86,North,0,0,decline,decline,O004,0
U095,2018-08-01,109801,12,13.29,64658,777,3291,0,0,0,0.32,North,0,0,approve,approve,O005,0
U095,2018-09-01,61753,24,12.44,84021,804,9047,0,0,0,0.68,South,0,0,approve,approve,O009,0
U095,2018-10-01,146928,60,9.15,35172,748,5767,0,0,0,0.32,North,0,0,approve,approve,O007,0
U095,2018-11-01,71206,24,10.49,73397,841,5770,0,0,0,0.51,West,0,0,approve,approve,O001,0
U095,2018-12-01,159640,60,6.36,31578,448,4962,0,0,0,0.82,South,0,0,decline,decline,O005,0
U095,2019-01-01,56367,60,14.2,40449,548,5628,0,0,0,0.17,South,0,0,decline,approve,O005,1
U095,2019-02-01,10000,36,3.37,46793,542,6954,0,0,0,0.34,North,0,0,decline,approve,O008,1
U095,2019-03-01,97997,36,7.39,33634,424,13160,0,0,0,0.38,North,0,0,decline,decline,O005,0
U095,2019-04-01,137987,12,7.75,32422,643,24249,0,0,0,0.15,East,0,0,approve,approve,O006,0
U095,2019-05-01,103026,24,12.31,80321,566,12947,0,0,0,0.29,East,0,0,decline,decline,O003,0
U095,2019-06-01,201398,12,8.68,94879,709,11349,0,0,0,0.15,East,0,0,approve,approve,O004,0
U095,2019-07-01,54352,36,13.29,91625,595,15201,0,0,0,0.34,South,0,0,decline,decline,O002,0
U095,2019-08-01,140529,60,6.41,51539,615,11768,0,0,0,0.12,North,0,0,approve,approve,O006,0
U095,2019-09-01,153633,12,5.13,87681,401,17195,0,0,0,0.13,North,0,0,decline,approve,O009,1
U095,2019-10-01,134818,60,5.97,77932,314,11912,0,0,0,0.29,North,0,0,decline,decline,O007,0
U095,2019-11-01,60383,12,5.08,46802,568,548,0,0,0,0.4,North,0,0,decline,decline,O007,0
U095,2019-12-01,114732,24,7.09,58165,636,14129,0,0,0,0.42,East,0,0,approve,approve,O005,0
U095,2020-01-01,114343,60,5.92,80884,505,8724,0,0,0,0.38,South,0,1,decline,decline,O010,0
U095,2020-02-01,53214,12,10.4,56580,766,10083,0,0,0,0.51,West,0,1,approve,approve,O007,0
U095,2020-03-01,38990,24,3.16,51654,710,4560,0,0,0,0.83,South,0,0,approve,decline,O001,1
U095,2020-04-01,136978,12,9.05,39149,377,14426,0,0,0,0.47,North,0,0,decline,decline,O010,0
U095,2020-05-01,133443,36,7.71,71266,621,5931,0,0,0,0.18,South,0,0,approve,approve,O002,0
U095,2020-06-01,92364,24,6.99,67297,690,5972,0,0,0,0.65,North,0,0,approve,decline,O007,1
U095,2020-07-01,126970,36,3.9,61102,800,15426,0,0,0,0.86,West,0,0,approve,approve,O007,0
U095,2020-08-01,146907,12,11.73,61643,619,3715,0,0,0,0.26,West,0,0,approve,approve,O002,0
U095,2020-09-01,219668,24,7.35,25529,839,16614,0,0,0,0.25,South,0,0,approve,approve,O003,0
U095,2020-10-01,145035,60,14.28,81610,785,18567,0,0,0,0.3,North,0,0,approve,approve,O003,0
U095,2020-11-01,120923,12,14.4,54905,438,15296,0,0,0,0.14,West,0,0,decline,decline,O010,0
U095,2020-12-01,51533,12,9.88,59868,718,5829,0,0,0,0.74,East,0,1,approve,approve,O003,0
U095,2021-01-01,63839,24,7.22,86117,760,10086,0,0,0,0.4,North,0,0,approve,decline,O007,1
U095,2021-02-01,41826,36,7.79,42622,811,10324,0,0,0,0.72,South,0,1,approve,approve,O005,0
U095,2021-03-01,108504,12,6.45,55977,454,3532,0,0,0,0.6,North,0,0,decline,approve,O010,1
U095,2021-04-01,72418,36,11.2,60385,414,10683,0,0,0,0.19,East,0,0,decline,decline,O001,0
U095,2021-05-01,168931,24,9.41,78085,308,827,0,0,0,0.54,South,0,1,decline,approve,O004,1
U095,2021-06-01,117055,36,8.07,55835,546,9413,0,0,0,0.67,East,0,1,decline,decline,O009,0
U095,2021-07-01,202704,24,9.28,102275,783,10124,0,0,0,0.14,East,0,0,approve,decline,O009,1
U095,2021-08-01,92869,12,4.46,21154,663,10515,0,0,0,0.44,South,0,1,approve,approve,O008,0
U095,2021-09-01,94532,36,10.95,56605,497,16130,0,0,0,0.75,South,0,0,decline,decline,O007,0
U095,2021-10-01,128116,36,9.18,58481,662,5794,0,0,0,0.89,West,0,0,approve,approve,O007,0
U095,2021-11-01,129742,24,10.38,81369,310,10687,0,0,0,0.66,South,0,0,decline,decline,O006,0
U095,2021-12-01,10000,60,6.33,58723,817,9531,0,0,0,0.35,West,0,0,approve,approve,O008,0
U096,2012-01-01,112280,12,6.98,70559,704,12270,0,0,0,0.78,East,0,1,approve,approve,O005,0
U096,2012-02-01,97201,24,13.15,74324,363,8542,0,0,0,0.24,North,0,1,decline,decline,O004,0
U096,2012-03-01,104368,12,8.44,86524,824,-3799,0,0,0,0.41,North,0,0,approve,approve,O007,0
U096,2012-04-01,128413,24,8.63,65101,527,11747,0,0,0,0.38,East,0,0,decline,approve,O004,1
U096,2012-05-01,60547,12,13.26,39526,797,10507,0,0,0,0.74,North,0,1,approve,approve,O002,0
U096,2012-06-01,170327,24,10.02,84361,697,9252,0,0,0,0.41,East,0,0,approve,approve,O006,0
U096,2012-07-01,91626,36,3.97,56615,699,9982,0,0,0,0.27,South,0,0,approve,approve,O010,0
U096,2012-08-01,78235,24,4.73,35375,442,3294,0,0,0,0.84,South,0,1,decline,decline,O004,0
U096,2012-09-01,69917,12,13.06,42300,750,12872,0,0,0,0.34,South,0,0,approve,approve,O008,0
U096,2012-10-01,80017,24,11.5,95557,655,9024,0,0,0,0.82,East,0,0,approve,approve,O003,0
U096,2012-11-01,137565,24,10.23,46658,774,11014,0,0,0,0.65,South,0,0,approve,approve,O002,0
U096,2012-12-01,98726,60,14.17,78490,773,21982,0,0,0,0.62,South,0,0,approve,approve,O003,0
U096,2013-01-01,82580,12,12.29,73379,798,12537,0,0,0,0.34,West,0,0,approve,approve,O008,0
U096,2013-02-01,130645,36,12.33,56487,697,2869,0,0,0,0.81,West,0,0,approve,approve,O003,0
U096,2013-03-01,89417,24,13.42,46646,409,12531,0,0,0,0.73,East,0,0,decline,approve,O009,1
U096,2013-04-01,83307,24,10.05,49835,620,10941,0,0,0,0.21,West,0,0,approve,decline,O004,1
U096,2013-05-01,44182,24,12.03,51840,773,15190,0,0,0,0.84,East,0,0,approve,approve,O008,0
U096,2013-06-01,65511,12,3.57,51207,536,11644,0,0,0,0.42,North,0,0,decline,decline,O005,0
U096,2013-07-01,85639,24,11.32,58500,591,14973,0,0,0,0.75,North,0,0,decline,approve,O010,1
U096,2013-08-01,47605,12,13.44,50225,573,-2047,0,0,0,0.28,South,0,1,decline,decline,O007,0
U096,2013-09-01,172148,60,14.2,97199,514,10902,0,0,0,0.16,South,0,0,decline,decline,O007,0
U096,2013-10-01,124825,60,4.64,68265,627,11520,0,0,0,0.77,North,0,0,approve,approve,O007,0
U096,2013-11-01,87111,24,14.99,61209,477,6731,0,0,0,0.69,South,0,0,decline,decline,O007,0
U096,2013-12-01,140762,12,10.63,45919,392,5386,0,0,0,0.17,East,0,0,decline,decline,O008,0
U096,2014-01-01,79381,12,6.26,67140,343,8213,0,0,0,0.19,East,0,1,decline,decline,O006,0
U096,2014-02-01,212743,36,6.42,87775,639,15669,0,0,0,0.48,North,0,0,approve,decline,O010,1
U096,2014-03-01,153644,24,11.67,75589,508,11330,0,0,0,0.45,West,0,0,decline,decline,O002,0
U096,2014-04-01,145625,36,6.47,34813,812,7976,0,0,0,0.44,North,0,1,approve,decline,O004,1
U096,2014-05-01,138531,36,8.0,84829,762,15646,0,0,0,0.85,South,0,1,approve,approve,O003,0
U096,2014-06-01,21671,12,13.3,27957,377,3863,0,0,0,0.45,South,0,0,decline,decline,O002,0
U096,2014-07-01,91836,36,6.72,70802,557,12862,0,0,0,0.32,East,0,0,decline,decline,O008,0
U096,2014-08-01,13584,12,14.09,96920,563,9126,0,0,0,0.58,East,0,0,decline,decline,O005,0
U096,2014-09-01,122325,24,10.9,63389,807,12447,0,0,0,0.82,West,0,0,approve,approve,O007,0
U096,2014-10-01,104734,60,4.98,69986,437,2195,0,0,0,0.71,East,0,0,decline,decline,O005,0
